log_id,noted_date,temp,out_in,noted_time
194507_a4a7a625,8/12/2018,29,In,0:35
194506_7ac0db75,8/12/2018,29,In,0:35
194503_d0e35601,8/12/2018,29,In,0:31
194502_3dae76a2,8/12/2018,29,In,0:31
194498_a2653be9,8/12/2018,36,Out,0:30
194499_069a3c1a,8/12/2018,36,Out,0:30
194496_94b14b2f,8/12/2018,29,In,0:29
194497_2b8aec73,8/12/2018,29,In,0:29
194495_d9df6013,8/12/2018,36,Out,0:26
194494_bf2dc395,8/12/2018,36,Out,0:26
194491_03fbda92,8/12/2018,29,In,0:25
194490_c03ad4c6,8/12/2018,29,In,0:25
194486_c214da2f,8/12/2018,29,In,0:23
194487_cdc8c2c0,8/12/2018,29,In,0:23
194483_208581df,8/12/2018,29,In,0:21
194482_37fa8ba2,8/12/2018,29,In,0:21
194479_2192a9c5,8/12/2018,29,In,0:19
194478_4eb481df,8/12/2018,29,In,0:19
194474_1ef9b3b7,8/12/2018,29,In,0:17
194475_8ff98d5e,8/12/2018,29,In,0:17
194473_98e04ec0,8/12/2018,29,In,0:15
194472_c8de7bbe,8/12/2018,29,In,0:15
194470_a0e3e765,8/12/2018,36,Out,0:14
194471_b705c76e,8/12/2018,36,Out,0:14
194468_c57249d5,8/12/2018,29,In,0:13
194469_01b9f659,8/12/2018,29,In,0:13
194467_dca1748a,8/12/2018,36,Out,0:12
194466_2d3d7f99,8/12/2018,36,Out,0:12
194463_aa076515,8/12/2018,29,In,0:11
194462_cd1c7d66,8/12/2018,29,In,0:11
194456_1595a890,8/12/2018,29,In,0:09
194457_73c83528,8/12/2018,29,In,0:09
194449_58a54913,8/12/2018,29,In,0:05
194448_b7c00056,8/12/2018,29,In,0:05
194444_b4308bdd,8/12/2018,36,Out,0:04
194445_2f7f1b30,8/12/2018,36,Out,0:04
194443_6f3afe17,8/12/2018,29,In,0:03
194442_8a532819,8/12/2018,29,In,0:03
194439_8c07abc5,8/12/2018,36,Out,0:02
194438_3942217a,8/12/2018,36,Out,0:02
194436_61ca11ba,8/12/2018,35,Out,0:00
194437_d9501a33,8/12/2018,35,Out,0:00
194431_ea8207d2,7/12/2018,36,Out,23:56
194430_9bc19f94,7/12/2018,36,Out,23:56
194425_fe69864e,7/12/2018,37,Out,23:54
194424_2b1cd621,7/12/2018,37,Out,23:54
194423_8e637b3e,7/12/2018,29,In,23:53
194422_535bcc4e,7/12/2018,29,In,23:53
194417_962feecd,7/12/2018,29,In,23:51
194416_059f60bd,7/12/2018,29,In,23:51
194415_e6140cdc,7/12/2018,36,Out,23:50
194414_01e78090,7/12/2018,36,Out,23:50
194398_4b45b67d,7/12/2018,29,In,23:41
194399_fc48c85c,7/12/2018,29,In,23:41
194395_b6bc76a7,7/12/2018,36,Out,23:40
194394_bfd89884,7/12/2018,36,Out,23:40
194389_4d9dbac0,7/12/2018,36,Out,23:38
194388_8e7e55cd,7/12/2018,36,Out,23:38
194385_d4d8800b,7/12/2018,29,In,23:37
194384_fb952af9,7/12/2018,29,In,23:37
194382_44b99548,7/12/2018,36,Out,23:36
194380_eb06450b,7/12/2018,36,Out,23:36
194377_546a12d0,7/12/2018,35,Out,23:34
194376_86ed7970,7/12/2018,35,Out,23:34
194374_aa338bed,7/12/2018,29,In,23:33
194375_bbe5b195,7/12/2018,29,In,23:33
194371_680722e9,7/12/2018,36,Out,23:32
194370_378f58af,7/12/2018,36,Out,23:32
194368_0e260aa1,7/12/2018,29,In,23:31
194369_cce6d858,7/12/2018,29,In,23:31
194360_9a76d9c9,7/12/2018,29,In,23:29
194361_366502b5,7/12/2018,29,In,23:29
194353_09b73eb8,7/12/2018,36,Out,23:22
194352_6ddaf76c,7/12/2018,36,Out,23:22
194351_24e10635,7/12/2018,29,In,23:21
194350_cff77e81,7/12/2018,29,In,23:21
194349_f4495cc5,7/12/2018,36,Out,23:20
194348_c751e110,7/12/2018,36,Out,23:20
194346_cf5abafe,7/12/2018,29,In,23:19
194347_cd085cdb,7/12/2018,29,In,23:19
194340_6e7ce7cd,7/12/2018,36,Out,23:18
194341_aef966b4,7/12/2018,36,Out,23:18
194339_e1efbc11,7/12/2018,29,In,23:17
194338_a771bb5e,7/12/2018,29,In,23:17
194334_45f8e062,7/12/2018,36,Out,23:16
194335_3e2255e7,7/12/2018,36,Out,23:16
194331_ee91c118,7/12/2018,29,In,23:15
194330_a5908400,7/12/2018,29,In,23:15
194323_323ba8d3,7/12/2018,29,In,23:13
194322_4adc5ecd,7/12/2018,29,In,23:13
194319_f0e5f1ae,7/12/2018,29,In,23:11
194318_bdf839f5,7/12/2018,29,In,23:11
194313_2f7d524c,7/12/2018,29,In,23:09
194312_b013b984,7/12/2018,29,In,23:09
194310_15ee5e7e,7/12/2018,37,Out,23:08
194308_61a6f9fd,7/12/2018,37,Out,23:08
194305_e98ab26e,7/12/2018,29,In,23:07
194304_51ee1841,7/12/2018,29,In,23:07
194301_bb9bf272,7/12/2018,29,In,23:05
194300_6ef0e9aa,7/12/2018,29,In,23:05
194299_8e7950bf,7/12/2018,36,Out,23:04
194297_d440a5c4,7/12/2018,36,Out,23:04
194293_be7ace3a,7/12/2018,29,In,23:03
194292_06f4df7f,7/12/2018,29,In,23:03
194287_eddd802a,7/12/2018,29,In,22:59
194286_fa306912,7/12/2018,29,In,22:59
194283_56ab9866,7/12/2018,29,In,22:57
194282_0bab890f,7/12/2018,29,In,22:57
194281_a2e3e73a,7/12/2018,29,In,22:55
194280_129acaa0,7/12/2018,29,In,22:55
194275_43b4421d,7/12/2018,36,Out,22:52
194274_e9d7188e,7/12/2018,36,Out,22:52
194271_60487322,7/12/2018,29,In,22:51
194270_f11f63f8,7/12/2018,29,In,22:51
194269_589f2d14,7/12/2018,37,Out,22:50
194268_2690883f,7/12/2018,37,Out,22:50
194258_4cccbbb4,7/12/2018,29,In,22:47
194259_0e2545b9,7/12/2018,29,In,22:47
194255_342dd01c,7/12/2018,29,In,22:45
194254_16fbbcbd,7/12/2018,29,In,22:44
194248_79426673,7/12/2018,29,In,22:43
194249_7ce026af,7/12/2018,29,In,22:42
194237_b9552510,7/12/2018,29,In,22:39
194236_418aa752,7/12/2018,29,In,22:38
194233_42e80f6b,7/12/2018,29,In,22:37
194232_1514c12a,7/12/2018,29,In,22:36
194229_84beecf2,7/12/2018,29,In,22:35
194228_b3e44483,7/12/2018,29,In,22:34
194225_84b9e348,7/12/2018,36,Out,22:32
194224_2483268a,7/12/2018,36,Out,22:32
194218_c4e38b0f,7/12/2018,37,Out,22:30
194219_e72e8eab,7/12/2018,37,Out,22:30
194211_510c2d3e,7/12/2018,36,Out,22:28
194210_f3a78a68,7/12/2018,36,Out,22:28
194203_acf9e745,7/12/2018,29,In,22:25
194202_477eb83d,7/12/2018,29,In,22:24
194199_f4c417cf,7/12/2018,36,Out,22:24
194198_15189e1a,7/12/2018,36,Out,22:24
194195_31c7e13e,7/12/2018,29,In,22:23
194194_62d36a9b,7/12/2018,29,In,22:22
194190_af4107c5,7/12/2018,36,Out,22:22
194191_91b7bd46,7/12/2018,36,Out,22:22
194187_c23520ca,7/12/2018,36,Out,22:20
194186_5fef47c0,7/12/2018,36,Out,22:20
194183_0f2e998c,7/12/2018,36,Out,22:18
194182_d84966aa,7/12/2018,36,Out,22:18
194175_e378910a,7/12/2018,29,In,22:14
194174_158ef1c9,7/12/2018,29,In,22:14
194172_02e477d8,7/12/2018,36,Out,22:14
194173_f1417c58,7/12/2018,36,Out,22:14
194166_7ccf26b6,7/12/2018,36,Out,22:12
194167_9100199d,7/12/2018,36,Out,22:12
194159_c3e7d691,7/12/2018,29,In,22:08
194158_5763dca9,7/12/2018,29,In,22:08
194146_3a4e1e3c,7/12/2018,29,In,22:04
194147_eea3ca5e,7/12/2018,29,In,22:04
194143_3e6c189a,7/12/2018,37,Out,22:04
194142_1ebda15c,7/12/2018,37,Out,22:04
194138_d8bbd0c9,7/12/2018,36,Out,22:02
194139_d02e4982,7/12/2018,36,Out,22:02
194134_daf0f4e9,7/12/2018,29,In,22:00
194135_b80c055c,7/12/2018,29,In,22:00
194133_a589338e,7/12/2018,36,Out,22:00
194132_ea1900ec,7/12/2018,36,Out,22:00
194129_9a96768c,7/12/2018,29,In,21:58
194128_eef09767,7/12/2018,29,In,21:58
194123_00b173ee,7/12/2018,29,In,21:56
194122_834cb0b0,7/12/2018,29,In,21:56
194115_cafc35b8,7/12/2018,29,In,21:52
194114_ffd2af01,7/12/2018,29,In,21:52
194107_04d6d4c0,7/12/2018,29,In,21:46
194106_96f6d512,7/12/2018,29,In,21:46
194098_acadf5c7,7/12/2018,29,In,21:44
194099_3d3574f9,7/12/2018,29,In,21:44
194097_c18c9631,7/12/2018,29,In,21:42
194096_5d70cf74,7/12/2018,29,In,21:42
194087_8db9a6e2,7/12/2018,29,In,21:38
194086_fbc60b20,7/12/2018,29,In,21:38
194081_6b636556,7/12/2018,30,In,21:36
194080_9c52f1da,7/12/2018,30,In,21:36
194073_f0a25200,7/12/2018,29,In,21:34
194072_ba3e4151,7/12/2018,29,In,21:34
194070_fd2d745f,7/12/2018,30,In,21:34
194071_ac77d95a,7/12/2018,30,In,21:34
194065_3f82be38,7/12/2018,29,In,21:32
194064_75c34f4d,7/12/2018,29,In,21:32
194057_a2c88a99,7/12/2018,29,In,21:30
194056_f43f7983,7/12/2018,29,In,21:30
194050_6e280363,7/12/2018,29,In,21:28
194051_fc3ef93a,7/12/2018,29,In,21:28
194049_77476829,7/12/2018,30,In,21:28
194048_953e1ee9,7/12/2018,30,In,21:28
194043_91db3085,7/12/2018,30,In,21:26
194042_57c83490,7/12/2018,30,In,21:26
194035_d0cd6b8a,7/12/2018,29,In,21:24
194034_188d73b5,7/12/2018,29,In,21:24
194031_27d0d8e1,7/12/2018,30,In,21:22
194030_5a5fabd2,7/12/2018,30,In,21:22
194029_5def2f00,7/12/2018,37,Out,21:22
194028_295632bf,7/12/2018,37,Out,21:22
194022_3e13ce31,7/12/2018,30,In,21:20
194021_4e4f3260,7/12/2018,30,In,21:20
194017_9615feb4,7/12/2018,37,Out,21:18
194016_53f2fff1,7/12/2018,37,Out,21:18
194010_d50ec98b,7/12/2018,29,In,21:16
194011_69b12c92,7/12/2018,29,In,21:16
194007_988db992,7/12/2018,29,In,21:14
194006_e4f4d8b2,7/12/2018,29,In,21:14
194005_f879fe2b,7/12/2018,37,Out,21:14
194004_a3af10c3,7/12/2018,37,Out,21:14
193999_c0c5c0be,7/12/2018,29,In,21:12
193998_89136e8b,7/12/2018,29,In,21:12
193990_f3215e61,7/12/2018,29,In,21:10
193991_098685a8,7/12/2018,29,In,21:10
193989_9618f873,7/12/2018,37,Out,21:10
193988_e08712e6,7/12/2018,37,Out,21:10
193982_5b49a287,7/12/2018,29,In,21:08
193983_d4440d1f,7/12/2018,29,In,21:08
193979_7edc5bd2,7/12/2018,29,In,21:06
193978_4ea26a90,7/12/2018,29,In,21:06
193972_189f3a94,7/12/2018,29,In,21:02
193973_5afa56c6,7/12/2018,29,In,21:02
193971_18f9e403,7/12/2018,37,Out,21:02
193970_af595579,7/12/2018,37,Out,21:02
193965_3e000704,7/12/2018,29,In,20:58
193964_3dd47169,7/12/2018,29,In,20:58
193963_59ae7064,7/12/2018,37,Out,20:58
193962_4aba8cff,7/12/2018,37,Out,20:58
193959_242bdcbc,7/12/2018,29,In,20:56
193958_4398d75c,7/12/2018,29,In,20:56
193956_9b868b11,7/12/2018,30,In,20:56
193954_709aae2d,7/12/2018,30,In,20:56
193955_6bda133f,7/12/2018,37,Out,20:56
193952_94c805d9,7/12/2018,37,Out,20:56
193945_140da819,7/12/2018,29,In,20:54
193944_471cf3a9,7/12/2018,29,In,20:54
193939_b4fd1abc,7/12/2018,29,In,20:52
193938_fbd41a10,7/12/2018,29,In,20:52
193937_aeb9e5fa,7/12/2018,37,Out,20:52
193936_533d2ef8,7/12/2018,37,Out,20:52
193925_df498136,7/12/2018,29,In,20:48
193924_6395728c,7/12/2018,29,In,20:48
193922_57339f6b,7/12/2018,37,Out,20:48
193923_64af390f,7/12/2018,37,Out,20:48
193912_7b66273f,7/12/2018,29,In,20:44
193913_0bc3ad2c,7/12/2018,29,In,20:44
193911_dd4f56d8,7/12/2018,30,In,20:44
193910_d845b9b0,7/12/2018,30,In,20:44
193907_c4437255,7/12/2018,29,In,20:42
193906_943ad71f,7/12/2018,29,In,20:42
193903_f2dd4eb6,7/12/2018,29,In,20:40
193902_f818df83,7/12/2018,29,In,20:40
193891_241cbd71,7/12/2018,29,In,20:34
193890_672b1379,7/12/2018,29,In,20:34
193887_a130bb6a,7/12/2018,29,In,20:32
193886_ff0eed26,7/12/2018,29,In,20:32
193876_3e57c4bb,7/12/2018,37,Out,20:30
193875_15563b88,7/12/2018,37,Out,20:30
193868_b7833858,7/12/2018,29,In,20:28
193869_ded2354d,7/12/2018,29,In,20:28
193866_e159ae47,7/12/2018,30,In,20:28
193867_ddb8d126,7/12/2018,30,In,20:28
193863_e5e2b7de,7/12/2018,29,In,20:26
193862_d4240019,7/12/2018,29,In,20:26
193861_f852cf83,7/12/2018,38,Out,20:26
193858_42026c95,7/12/2018,38,Out,20:26
193860_80f1bac5,7/12/2018,30,In,20:26
193859_11848c2d,7/12/2018,30,In,20:26
193855_316ff885,7/12/2018,29,In,20:24
193854_12425b2b,7/12/2018,29,In,20:24
193850_31835823,7/12/2018,30,In,20:22
193851_dbdf9533,7/12/2018,30,In,20:22
193847_03047372,7/12/2018,30,In,20:20
193846_231dea03,7/12/2018,30,In,20:20
193845_72c0b197,7/12/2018,29,In,20:18
193844_ae3291a7,7/12/2018,29,In,20:18
193843_a559e5e6,7/12/2018,37,Out,20:18
193840_899aa20f,7/12/2018,37,Out,20:18
193841_5e6cd5f4,7/12/2018,30,In,20:18
193842_838c3ab0,7/12/2018,30,In,20:18
193839_9094c400,7/12/2018,29,In,20:16
193838_cbb7a53f,7/12/2018,29,In,20:16
193837_528b1d99,7/12/2018,37,Out,20:16
193835_bda59d21,7/12/2018,37,Out,20:16
193836_8f82c5db,7/12/2018,30,In,20:16
193834_f49a758f,7/12/2018,30,In,20:16
193832_02a863e0,7/12/2018,29,In,20:14
193833_cc1a6eef,7/12/2018,29,In,20:14
193830_fa7db083,7/12/2018,36,Out,20:14
193831_d2367fe2,7/12/2018,36,Out,20:14
193826_b48e2fc5,7/12/2018,37,Out,20:12
193827_196a93db,7/12/2018,37,Out,20:12
193820_b856187c,7/12/2018,29,In,20:10
193821_fbb2a1a6,7/12/2018,29,In,20:10
193819_3e24eebe,7/12/2018,38,Out,20:10
193818_f378000b,7/12/2018,38,Out,20:10
193813_af167119,7/12/2018,37,Out,20:08
193812_7991583f,7/12/2018,37,Out,20:08
193809_3e56ffa5,7/12/2018,29,In,20:04
193808_bb2d21ab,7/12/2018,29,In,20:04
193807_73d4a834,7/12/2018,37,Out,20:04
193806_917b2b83,7/12/2018,37,Out,20:04
193800_08adfb47,7/12/2018,29,In,20:02
193801_c84b5244,7/12/2018,29,In,20:02
193799_53a613c1,7/12/2018,37,Out,20:02
193798_d00e48f1,7/12/2018,37,Out,20:02
193795_66775eb0,7/12/2018,29,In,20:00
193794_d903d6ce,7/12/2018,29,In,20:00
193792_be036951,7/12/2018,36,Out,20:00
193793_4df9cc64,7/12/2018,36,Out,20:00
193788_26dedc75,7/12/2018,29,In,19:56
193789_4200f372,7/12/2018,29,In,19:56
193782_4bea19f3,7/12/2018,29,In,19:54
193783_ba843c08,7/12/2018,29,In,19:54
193781_5cba559d,7/12/2018,36,Out,19:54
193780_1f80e865,7/12/2018,36,Out,19:54
193772_02bb0477,7/12/2018,29,In,19:52
193773_bdd8cff7,7/12/2018,29,In,19:52
193771_f668dc5d,7/12/2018,29,In,19:50
193769_c825c5df,7/12/2018,29,In,19:50
193770_951e026e,7/12/2018,36,Out,19:50
193768_b6ba236d,7/12/2018,36,Out,19:50
193758_f14995ea,7/12/2018,29,In,19:48
193759_9b8d3b5e,7/12/2018,29,In,19:48
193757_976de6fc,7/12/2018,36,Out,19:48
193756_06516480,7/12/2018,36,Out,19:48
193753_43967000,7/12/2018,29,In,19:46
193752_5e8bb39a,7/12/2018,29,In,19:46
193751_9b35a8e9,7/12/2018,29,In,19:44
193750_e48b032f,7/12/2018,29,In,19:44
193746_57740f72,7/12/2018,29,In,19:42
193747_2cc2a6f5,7/12/2018,29,In,19:42
193744_ac933b98,7/12/2018,37,Out,19:42
193745_01332857,7/12/2018,37,Out,19:42
193741_ed6d5ea1,7/12/2018,37,Out,19:40
193740_94347074,7/12/2018,37,Out,19:40
193737_07f5945f,7/12/2018,37,Out,19:38
193736_2bf660e2,7/12/2018,37,Out,19:38
193735_02e9188c,7/12/2018,29,In,19:36
193734_635b22e7,7/12/2018,29,In,19:36
193733_bb0b5258,7/12/2018,37,Out,19:36
193732_d47dd0e9,7/12/2018,37,Out,19:36
193725_2370db45,7/12/2018,29,In,19:32
193722_2c45728d,7/12/2018,29,In,19:32
193723_5c8fb6c2,7/12/2018,37,Out,19:32
193724_24e95e48,7/12/2018,37,Out,19:32
193715_3250ed62,7/12/2018,36,Out,19:30
193714_bf6237d8,7/12/2018,36,Out,19:30
193709_5b95ec4c,7/12/2018,29,In,19:28
193708_74e2424f,7/12/2018,29,In,19:28
193707_cbfe4ed2,7/12/2018,37,Out,19:28
193706_a6b0d452,7/12/2018,37,Out,19:28
193701_c9cef5df,7/12/2018,29,In,19:26
193702_3386ee9a,7/12/2018,29,In,19:26
193700_bdafde6d,7/12/2018,38,Out,19:26
193703_18ac6c23,7/12/2018,38,Out,19:26
193693_80ce71a5,7/12/2018,29,In,19:24
193692_a0d323bb,7/12/2018,37,Out,19:24
193691_bce90790,7/12/2018,29,In,19:24
193690_20e22c08,7/12/2018,37,Out,19:24
193683_7e66b024,7/12/2018,29,In,19:22
193681_b5c0bd9b,7/12/2018,37,Out,19:22
193682_bc358bc2,7/12/2018,29,In,19:22
193680_9872a8d8,7/12/2018,37,Out,19:22
193675_c185648c,7/12/2018,38,Out,19:20
193677_1aca2b30,7/12/2018,38,Out,19:20
193667_4c150814,7/12/2018,29,In,19:16
193666_9a6bea89,7/12/2018,29,In,19:16
193663_7b44ded3,7/12/2018,29,In,19:14
193662_5db2276e,7/12/2018,29,In,19:14
193658_b9f380a0,7/12/2018,37,Out,19:12
193659_fc27f234,7/12/2018,37,Out,19:12
193655_5947762e,7/12/2018,29,In,19:10
193654_da84d0cc,7/12/2018,29,In,19:10
193647_5c2ef24c,7/12/2018,37,Out,19:08
193644_baecb955,7/12/2018,29,In,19:08
193646_5395737e,7/12/2018,29,In,19:08
193645_19e4fdd3,7/12/2018,37,Out,19:08
193637_f5470f3e,7/12/2018,29,In,19:06
193636_1735b35f,7/12/2018,29,In,19:06
193633_10332994,7/12/2018,37,Out,19:04
193632_afd1bfbd,7/12/2018,29,In,19:04
193631_8d948476,7/12/2018,37,Out,19:04
193630_1471be64,7/12/2018,29,In,19:04
193625_5d9d2ce8,7/12/2018,37,Out,19:02
193624_2bb46495,7/12/2018,29,In,19:02
193621_f5ded637,7/12/2018,37,Out,19:02
193622_8f16b489,7/12/2018,29,In,19:02
193609_91179e9c,7/12/2018,38,Out,18:58
193608_e37837fe,7/12/2018,29,In,18:58
193606_00770a5a,7/12/2018,38,Out,18:58
193607_7c52daff,7/12/2018,29,In,18:58
193600_c13916a8,7/12/2018,29,In,18:56
193601_37737af7,7/12/2018,29,In,18:56
193594_a3dcc554,7/12/2018,37,Out,18:54
193595_8fc79381,7/12/2018,37,Out,18:54
193589_2a8861cb,7/12/2018,38,Out,18:52
193588_638883d1,7/12/2018,38,Out,18:52
193587_bc35cef2,7/12/2018,37,Out,18:50
193586_bb08552c,7/12/2018,29,In,18:50
193584_46b8cf7c,7/12/2018,37,Out,18:50
193585_9e8a0182,7/12/2018,29,In,18:50
193581_549a522e,7/12/2018,37,Out,18:46
193580_d12669cd,7/12/2018,37,Out,18:46
193579_085996ca,7/12/2018,29,In,18:46
193578_4701e62a,7/12/2018,29,In,18:46
193575_648dac85,7/12/2018,29,In,18:44
193574_964741f7,7/12/2018,29,In,18:44
193571_b2972114,7/12/2018,29,In,18:42
193570_a4c965b7,7/12/2018,29,In,18:42
193569_f7a7fd61,7/12/2018,29,In,18:40
193568_ad76b895,7/12/2018,29,In,18:40
193564_37a7e7cd,7/12/2018,37,Out,18:38
193565_48cf8bbf,7/12/2018,37,Out,18:38
193558_149e7228,7/12/2018,37,Out,18:36
193559_06d1e035,7/12/2018,37,Out,18:36
193555_ae90ef07,7/12/2018,29,In,18:34
193554_e1261f20,7/12/2018,29,In,18:34
193550_b9f326da,7/12/2018,37,Out,18:32
193551_42179d7c,7/12/2018,37,Out,18:32
193547_c5b1f8a7,7/12/2018,29,In,18:30
193546_7c8054c9,7/12/2018,29,In,18:30
193543_6af57cb5,7/12/2018,37,Out,18:28
193542_3b630217,7/12/2018,37,Out,18:28
193539_760760f3,7/12/2018,37,Out,18:26
193538_adaab6e1,7/12/2018,37,Out,18:26
193536_cb61e6a5,7/12/2018,29,In,18:26
193537_85760d82,7/12/2018,29,In,18:26
193529_748d2e8a,7/12/2018,38,Out,18:24
193528_2f7782e5,7/12/2018,38,Out,18:24
193520_e97143c1,7/12/2018,37,Out,18:22
193521_be382da8,7/12/2018,37,Out,18:22
193519_464c713a,7/12/2018,29,In,18:22
193518_80845352,7/12/2018,29,In,18:22
193516_9d043a06,7/12/2018,37,Out,18:20
193517_a5796fcf,7/12/2018,37,Out,18:20
193515_7c7f482c,7/12/2018,29,In,18:20
193514_04dce9c2,7/12/2018,29,In,18:20
193511_26e001f0,7/12/2018,38,Out,18:18
193510_9b2d9c4d,7/12/2018,38,Out,18:18
193509_47e74171,7/12/2018,29,In,18:18
193508_041bf6bc,7/12/2018,29,In,18:18
193503_e8b2d4aa,7/12/2018,29,In,18:16
193502_f55c1145,7/12/2018,29,In,18:16
193498_ae6f325c,7/12/2018,29,In,18:14
193499_f7fa44b1,7/12/2018,29,In,18:14
193486_0afb39d9,7/12/2018,37,Out,18:08
193487_6ba72bc4,7/12/2018,37,Out,18:08
193485_8b96c504,7/12/2018,29,In,18:08
193484_840604ad,7/12/2018,29,In,18:08
193476_f74bd76e,7/12/2018,29,In,18:06
193477_b0fde479,7/12/2018,29,In,18:06
193470_0a815b04,7/12/2018,37,Out,18:04
193471_02b900ff,7/12/2018,37,Out,18:04
193469_27f145d8,7/12/2018,29,In,18:04
193468_495c1e37,7/12/2018,29,In,18:04
193463_ca703109,7/12/2018,37,Out,18:02
193462_0656430e,7/12/2018,37,Out,18:02
193461_7df99090,7/12/2018,29,In,18:02
193460_09287fbe,7/12/2018,29,In,18:02
193457_db7e14f6,7/12/2018,37,Out,18:00
193456_d71da10c,7/12/2018,37,Out,18:00
193451_163b99a1,7/12/2018,37,Out,17:58
193450_f2e47693,7/12/2018,37,Out,17:58
193447_42112054,7/12/2018,37,Out,17:56
193446_89b733a7,7/12/2018,37,Out,17:56
193445_cf6d2b39,7/12/2018,29,In,17:56
193444_d6873729,7/12/2018,29,In,17:56
193443_bec74688,7/12/2018,36,Out,17:54
193442_9fe8b42b,7/12/2018,36,Out,17:54
193441_71892d9f,7/12/2018,29,In,17:54
193440_3d8ff957,7/12/2018,29,In,17:54
193434_88451e26,7/12/2018,29,In,17:52
193435_8497ac16,7/12/2018,29,In,17:52
193429_3254979a,7/12/2018,29,In,17:50
193428_6c587c6a,7/12/2018,29,In,17:50
193425_ce6563be,7/12/2018,29,In,17:48
193424_ead838c6,7/12/2018,29,In,17:48
193420_c75178be,7/12/2018,29,In,17:46
193421_9d637b74,7/12/2018,29,In,17:46
193417_ed99c66f,7/12/2018,29,In,17:44
193416_aa17f34e,7/12/2018,29,In,17:44
193410_97eea1bd,7/12/2018,37,Out,17:42
193411_28440436,7/12/2018,37,Out,17:42
193409_c7691c55,7/12/2018,29,In,17:42
193408_f540763e,7/12/2018,29,In,17:42
193405_f291cdcb,7/12/2018,29,In,17:40
193404_7fbd3b2f,7/12/2018,29,In,17:40
193397_7693299b,7/12/2018,37,Out,17:36
193396_fd93ee46,7/12/2018,37,Out,17:36
193390_c586fe97,7/12/2018,37,Out,17:32
193391_b9be2d63,7/12/2018,37,Out,17:32
193389_a82f0417,7/12/2018,29,In,17:32
193388_536b0421,7/12/2018,29,In,17:32
193385_2bdfd080,7/12/2018,29,In,17:30
193384_a5afab8c,7/12/2018,29,In,17:30
193380_3f63f161,7/12/2018,29,In,17:28
193381_086c2dcc,7/12/2018,29,In,17:28
193375_b9c84d64,7/12/2018,37,Out,17:26
193374_4821bbee,7/12/2018,37,Out,17:26
193373_82f3d16b,7/12/2018,29,In,17:26
193372_38f3dc85,7/12/2018,29,In,17:26
193361_f6577b46,7/12/2018,29,In,17:20
193359_f02d1879,7/12/2018,29,In,17:20
193354_9a46f2b9,7/12/2018,29,In,17:18
193355_b7e1a0ff,7/12/2018,29,In,17:18
193352_37de6fb4,7/12/2018,29,In,17:16
193353_26058b82,7/12/2018,29,In,17:16
193348_608e4399,7/12/2018,29,In,17:14
193349_4151d6ea,7/12/2018,29,In,17:14
193347_ccd7d244,7/12/2018,37,Out,17:12
193346_6e6f66e4,7/12/2018,37,Out,17:12
193341_d389414a,7/12/2018,36,Out,17:10
193340_b5c29e27,7/12/2018,36,Out,17:10
193337_acedcd18,7/12/2018,37,Out,17:06
193336_fe9f7dda,7/12/2018,37,Out,17:06
193334_adbf1779,7/12/2018,29,In,17:06
193335_c10c90bb,7/12/2018,29,In,17:06
193330_64a70470,7/12/2018,29,In,17:04
193331_f83db468,7/12/2018,29,In,17:04
193324_8364f659,7/12/2018,37,Out,17:02
193325_7b7577a8,7/12/2018,37,Out,17:02
193319_2fe6e0a7,7/12/2018,37,Out,17:00
193318_4cbd396c,7/12/2018,37,Out,17:00
193313_45e59b00,7/12/2018,29,In,16:58
193312_36baeea8,7/12/2018,29,In,16:58
193309_9b034095,7/12/2018,29,In,16:56
193308_c9281f4a,7/12/2018,29,In,16:56
193305_6e7b9214,7/12/2018,29,In,16:54
193304_4fb96151,7/12/2018,29,In,16:54
193293_9c61dff6,7/12/2018,37,Out,16:48
193292_1ad4e424,7/12/2018,37,Out,16:48
193290_3eb9fbed,7/12/2018,30,In,16:48
193291_c54a210c,7/12/2018,30,In,16:48
193287_37904daf,7/12/2018,38,Out,16:46
193286_b8491621,7/12/2018,38,Out,16:46
193284_c88e53a5,7/12/2018,29,In,16:46
193285_ca0d2ee8,7/12/2018,29,In,16:46
193282_cb5d2a24,7/12/2018,31,In,16:46
193283_faf237aa,7/12/2018,31,In,16:46
193278_ad5665bf,7/12/2018,37,Out,16:44
193279_574c75be,7/12/2018,37,Out,16:44
193276_de0282b3,7/12/2018,29,In,16:44
193277_4ca004aa,7/12/2018,29,In,16:44
193271_fd666204,7/12/2018,29,In,16:42
193270_40507cd1,7/12/2018,29,In,16:42
193262_b31ea1be,7/12/2018,38,Out,16:40
193263_f05e0cae,7/12/2018,38,Out,16:40
193261_9ccef470,7/12/2018,29,In,16:40
193260_7b0c2261,7/12/2018,29,In,16:40
193257_c369abed,7/12/2018,29,In,16:38
193256_13a0c793,7/12/2018,29,In,16:38
193253_e9b89517,7/12/2018,37,Out,16:36
193252_c8538971,7/12/2018,37,Out,16:36
193251_dd9de65d,7/12/2018,29,In,16:36
193250_1b405760,7/12/2018,29,In,16:36
193246_4dd42e1e,7/12/2018,38,Out,16:34
193247_01f2516f,7/12/2018,38,Out,16:34
193241_bdf55460,7/12/2018,29,In,16:32
193240_f3b65a8c,7/12/2018,29,In,16:32
193236_84070109,7/12/2018,29,In,16:30
193237_5bd3006b,7/12/2018,29,In,16:30
193234_0049b8d8,7/12/2018,29,In,16:28
